"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2004:Q1","Hispanic",2.3,2.8,4.1,5.4,1.1,3.1,1.5,1.6,5.8,5.9,6.3,0.6
"2004:Q1","Other",3.2,3.7,4.9,4.4,2.8,3.5,2.3,3.1,6.1,6.5,5.4,2.5
"2004:Q2","White",90.5,88.9,86,84.9,94.7,85.7,92.6,92.2,80.2,80.5,76.7,95.7
"2004:Q2","Black",3.9,4.5,5.1,5.3,1.5,7.6,2.6,3,7.5,6.7,11.5,1.5
"2004:Q2","Hispanic",2.3,2.9,4.1,5.5,1.1,3.1,1.8,1.7,5.8,6,6.4,0.6
"2004:Q2","Other",3.2,3.7,4.8,4.3,2.7,3.6,3,3.1,6.4,6.9,5.4,2.3
"2004:Q3","White",90,88.3,84.8,84.4,94.8,85.6,91.7,92.2,79.9,80.1,76.5,95.9
"2004:Q3","Black",4,4.5,5.3,5.4,1.5,7.6,2.6,3,7.5,6.7,11.5,1.2
"2004:Q3","Hispanic",2.5,3,4.4,5.7,1.1,3,2,1.8,6,6.1,6.4,0.5
"2004:Q3","Other",3.6,4.1,5.6,4.5,2.6,3.8,3.7,3,6.6,7.1,5.6,2.4
"2004:Q4","White",89.9,88.2,84.8,84.4,94.6,85.1,91.6,92,79.3,79.5,75.7,96.4
"2004:Q4","Black",3.9,4.5,5.2,5.3,1.4,7.6,2.6,2.9,7.6,6.9,11.5,1.3
"2004:Q4","Hispanic",2.4,3,4.4,5.6,1.1,3.1,2.1,1.6,6.1,6.2,6.6,0.7
"2004:Q4","Other",3.8,4.3,5.6,4.7,2.8,4.2,3.8,3.6,7,7.5,6.2,1.5
"2005:Q1","White",89.7,88,84.4,83.9,94.7,84.9,92,91.7,79.1,79.1,76.1,96.2
"2005:Q1","Black",3.9,4.5,5.3,5.5,1.4,7.6,2.6,3,7.6,7.1,10.8,1.2
"2005:Q1","Hispanic",2.5,3.1,4.5,5.7,1.2,3.1,1.9,1.8,6.3,6.4,6.7,1
"2005:Q1","Other",3.9,4.4,5.8,5,2.8,4.4,3.5,3.5,7,7.4,6.3,1.6
"2005:Q2","White",89.3,87.6,83.3,83.1,94.8,84.7,92.2,91.6,78.5,78.5,75.8,95.8
"2005:Q2","Black",4,4.5,5.4,5.8,1.3,7.5,2.6,3,7.7,7.3,10.6,1.1
"2005:Q2","Hispanic",2.5,3.1,4.8,5.7,1.2,3.1,1.8,1.8,6.4,6.5,6.8,1.3
"2005:Q2","Other",4.2,4.7,6.5,5.4,2.8,4.7,3.4,3.7,7.3,7.7,6.8,1.8
"2005:Q3","White",89.2,87.4,82.9,83.1,94.7,84.4,92.4,91.1,78,77.8,75.4,95.4
"2005:Q3","Black",3.9,4.5,5.4,5.7,1.2,7.5,2.5,3,7.8,7.4,10.4,1
"2005:Q3","Hispanic",2.5,3.1,4.8,5.6,1.2,3.1,1.7,1.8,6.6,6.7,6.9,1.4
"2005:Q3","Other",4.4,4.9,6.8,5.5,2.9,5,3.4,4,7.7,8.1,7.2,2.1
"2005:Q4","White",89.1,87.3,82.8,83.1,94.8,84.1,92.1,91.1,77.3,77.3,74.8,94.6
"2005:Q4","Black",3.8,4.5,5.4,5.7,1.1,7.5,2.5,2.9,7.9,7.5,10.4,0.9
"2005:Q4","Hispanic",2.5,3.1,4.9,5.6,1.2,3.1,1.7,1.7,6.7,6.8,7.1,1.6
"2005:Q4","Other",4.5,5.1,6.9,5.6,2.9,5.3,3.7,4.3,8.1,8.4,7.7,2.9
"2006:Q1","White",88.7,86.8,81.8,82.4,94.4,84,91.6,90.8,76.8,76.6,74.5,94.4
"2006:Q1","Black",3.9,4.5,5.6,6,1,7.5,2.4,3.1,7.9,7.6,10.3,1
"2006:Q1","Hispanic",2.5,3.2,5.1,5.6,1.2,3,1.8,1.9,6.8,6.9,7.1,1.8
"2006:Q1","Other",4.9,5.4,7.5,6,3.4,5.5,4.1,4.2,8.5,8.8,8.1,2.7
"2006:Q2","White",88.7,86.7,81.9,82.2,94.7,83.9,90.6,90.7,76.4,76.1,74.6,94
"2006:Q2","Black",3.8,4.5,5.6,6,1,7.4,2.3,3.2,8,7.8,9.9,0.9
"2006:Q2","Hispanic",2.6,3.3,5.1,5.6,1.2,3,2.1,2,6.9,7,7.2,2.1
"2006:Q2","Other",4.9,5.5,7.5,6.2,3.1,5.7,4.9,4.1,8.7,9.1,8.3,3
"2006:Q3","White",88.6,86.6,82,82.4,94.6,83.7,89.7,90.5,76,75.7,74.3,93.8
"2006:Q3","Black",3.7,4.4,5.5,5.8,0.9,7.5,2.3,3.1,8,7.9,9.8,0.9
"2006:Q3","Hispanic",2.5,3.3,5.1,5.6,1.3,3,2.4,1.9,7,7.2,7.3,2.3
"2006:Q3","Other",5.1,5.7,7.4,6.2,3.2,5.8,5.6,4.6,8.9,9.3,8.6,2.9
"2006:Q4","White",88.5,86.4,81.6,82.2,94.4,83.4,89.7,90.2,75.8,75.3,73.9,93.9
"2006:Q4","Black",3.7,4.4,5.6,5.9,0.9,7.5,2.3,3.1,8.1,8,9.7,1.1
"2006:Q4","Hispanic",2.5,3.2,5.1,5.5,1.2,3.1,2.4,1.7,7.1,7.2,7.4,2.5
"2006:Q4","Other",5.3,5.9,7.7,6.5,3.5,6,5.6,5,9.1,9.5,9,2.5
"2007:Q1","White",88.1,86,80.8,81.5,94.3,83.3,88.5,90.1,75.4,74.9,74,93.4
"2007:Q1","Black",3.8,4.5,5.7,6.2,0.8,7.5,2.2,3.2,8.1,8,9.5,1
"2007:Q1","Hispanic",2.6,3.3,5.3,5.5,1.2,3.1,2.8,2,7.1,7.3,7.4,2.6
"2007:Q1","Other",5.6,6.2,8.2,6.8,3.7,6.2,6.5,4.8,9.4,9.8,9.1,2.9
"2007:Q2","White",87.8,85.6,80.6,81.2,94.2,83,87,89.8,75.1,74.5,73.7,94.1
"2007:Q2","Black",3.8,4.5,5.8,6.3,0.8,7.6,2.1,3.3,8.1,8.1,9.4,1.1
"2007:Q2","Hispanic",2.6,3.4,5.3,5.4,1.2,3.1,3.2,2,7.2,7.4,7.5,2.6
"2007:Q2","Other",5.8,6.5,8.3,7.1,3.8,6.3,7.7,4.9,9.6,10,9.4,2.2
"2007:Q3","White",87.8,85.6,80.9,81,94.2,82.8,85.6,90,74.7,74.2,73.4,92.9
"2007:Q3","Black",3.7,4.4,5.7,6.3,0.7,7.6,2.1,3.1,8.2,8.2,9.3,1.1
"2007:Q3","Hispanic",2.6,3.4,5.3,5.4,1.3,3.1,3.6,1.8,7.3,7.5,7.5,3
"2007:Q3","Other",5.9,6.6,8.2,7.3,3.8,6.5,8.7,5,9.8,10.1,9.7,3
"2007:Q4","White",87.6,85.4,80.4,80.4,94.1,82.8,84.9,90.1,74.8,74.3,72.8,93.3
"2007:Q4","Black",3.7,4.4,5.8,6.5,0.8,7.6,2,2.9,8.1,8.1,9.7,1.2
"2007:Q4","Hispanic",2.6,3.4,5.3,5.6,1.3,3.1,3.8,1.6,7.3,7.4,7.6,2.8
"2007:Q4","Other",6.2,6.8,8.5,7.5,3.9,6.5,9.3,5.3,9.9,10.2,10,2.6
"2008:Q1","White",87.5,85.3,80,80.1,94,82.9,85.8,90.2,74.9,74.4,72.6,93.8
"2008:Q1","Black",3.8,4.5,5.8,6.6,0.8,7.5,2.1,3,8,7.9,9.8,1.4
"2008:Q1","Hispanic",2.6,3.4,5.3,5.8,1.3,3.1,3.5,1.9,7.2,7.3,7.6,2.7
"2008:Q1","Other",6.1,6.7,8.8,7.5,3.9,6.5,8.6,4.9,9.9,10.3,10,2.1
"2008:Q2","White",87.9,85.5,80.7,80.3,93.8,82.9,86.5,90.2,74.6,74.5,71.6,92.7
"2008:Q2","Black",3.7,4.5,5.7,6.4,0.9,7.5,2,3.1,8,7.7,10.5,1.3
"2008:Q2","Hispanic",2.6,3.4,5.1,5.9,1.3,3.1,3.3,2,7.1,7.2,7.6,2.6
"2008:Q2","Other",5.7,6.6,8.4,7.4,4.1,6.5,8.2,4.7,10.3,10.7,10.3,3.4
"2008:Q3","White",87.9,85.6,81.5,79.8,93.9,82.8,86,90.2,75.1,74.8,71.5,93.9
"2008:Q3","Black",3.8,4.5,5.6,6.5,0.9,7.5,1.9,3.1,7.9,7.6,10.5,1.7
"2008:Q3","Hispanic",2.6,3.4,4.9,6.1,1.4,3.2,3.3,2.1,7,7.1,7.7,2.5
"2008:Q3","Other",5.7,6.5,8,7.5,3.8,6.6,8.8,4.6,10.1,10.5,10.3,1.9
"2008:Q4","White",87.7,85.2,81,79.1,94.2,82.6,86.5,90.1,74.8,75.1,71.3,88.8
"2008:Q4","Black",3.8,4.6,5.7,6.8,1,7.5,1.9,2.7,7.9,7.4,10.7,1.4
"2008:Q4","Hispanic",2.5,3.4,5,6.5,1.6,3.2,3.1,1.6,7.1,7,7.7,3.2
"2008:Q4","Other",5.9,6.8,8.3,7.6,3.2,6.6,8.4,5.6,10.3,10.4,10.4,6.7
"2009:Q1","White",87.3,84.9,80,78.8,94.2,82.6,86.5,90.5,75,75.4,71.7,87.6
"2009:Q1","Black",3.9,4.7,5.8,6.9,1,7.5,1.8,2.7,7.8,7.3,10.5,1.2
"2009:Q1","Hispanic",2.7,3.5,5.1,6.6,1.7,3.2,3.1,2,7,7,7.7,3.1
"2009:Q1","Other",6.1,6.9,9.1,7.6,3.1,6.7,8.5,4.8,10.2,10.2,10.2,8.1
"2009:Q2","White",88,85.5,80.8,79.1,93.3,82.8,89.1,90.5,75.1,75.6,71.1,88
"2009:Q2","Black",3.8,4.6,5.7,6.7,1,7.4,1.8,2.8,7.7,7.1,10.9,1.6
"2009:Q2","Hispanic",2.4,3.3,4.9,6.5,1.4,3.2,2.4,1.8,6.9,6.9,7.7,2.7
"2009:Q2","Other",5.7,6.6,8.6,7.6,4.3,6.7,6.7,5,10.4,10.5,10.3,7.8
"2009:Q3","White",88.5,86.1,81.9,79.7,92.5,82.8,90.8,90.5,75.3,75.8,70.9,88.7
"2009:Q3","Black",3.8,4.5,5.5,6.5,1,7.3,1.9,2.9,7.6,7,11,1.9
"2009:Q3","Hispanic",2.3,3.1,4.6,6.4,1.3,3.2,1.9,1.9,6.8,6.8,7.7,2.4
"2009:Q3","Other",5.4,6.3,8,7.5,5.2,6.6,5.4,4.7,10.3,10.4,10.3,7
"2009:Q4","White",88.3,85.9,81.8,79.4,92.1,82.8,91,90,75.5,76,70.5,89.5
"2009:Q4","Black",3.7,4.4,5.5,6.6,1,7.3,1.8,2.7,7.5,6.8,11.3,2.2
"2009:Q4","Hispanic",2.1,2.9,4.6,6.4,1.2,3.2,1.8,1,6.7,6.7,7.7,2
"2009:Q4","Other",5.9,6.8,8.1,7.7,5.6,6.6,5.3,6.3,10.3,10.5,10.4,6.3
"2010:Q1","White",88.2,86,82.2,79.4,91.7,82.6,91,90.1,75.7,76.3,70.3,88.8
"2010:Q1","Black",3.8,4.4,5.5,6.5,1,7.4,1.9,2.9,7.3,6.6,11.6,2.9
"2010:Q1","Hispanic",2.2,3,4.5,6.4,1.1,3.2,1.9,1.5,6.6,6.5,7.7,2.1
"2010:Q1","Other",5.8,6.6,7.9,7.7,6.1,6.7,5.2,5.5,10.4,10.6,10.4,6.2
"2010:Q2","White",88,85.8,82.4,79.1,91.6,82.5,89.5,90,75.7,76.4,69.6,89.1
"2010:Q2","Black",3.8,4.4,5.4,6.6,1.1,7.3,1.8,2.8,7.2,6.3,12.1,3
"2010:Q2","Hispanic",2.3,3,4.4,6.6,1.2,3.3,2.4,1.6,6.5,6.4,7.8,1.9
"2010:Q2","Other",5.9,6.7,7.8,7.7,6.2,6.9,6.2,5.5,10.6,10.8,10.6,5.9
"2010:Q3","White",87.6,85.6,81.8,79.4,91.1,82.4,89.2,89.7,75.8,76.7,69.1,89.9
"2010:Q3","Black",3.8,4.4,5.5,6.4,1.1,7.3,1.9,2.8,7.2,6.1,12.4,3
"2010:Q3","Hispanic",2.2,3,4.4,6.5,1,3.3,2.6,1.4,6.4,6.3,7.8,1.5
"2010:Q3","Other",6.3,7.1,8.2,7.7,6.8,7,6.4,6,10.7,10.9,10.7,5.6
"2010:Q4","White",88,85.9,81.6,79.3,91.2,82.3,93,89.9,75.8,76.8,68.6,91
"2010:Q4","Black",3.8,4.4,5.5,6.5,1.1,7.4,1.7,2.6,7.3,6.2,12.7,2.8
"2010:Q4","Hispanic",1.9,2.6,4.4,6.4,1,3.2,0.7,0.8,6.3,6.2,7.7,1.5
"2010:Q4","Other",6.4,7.1,8.5,7.8,6.7,7.1,4.6,6.6,10.6,10.9,11,4.7
"2011:Q1","White",88.2,86.1,82.4,79.4,91.2,82.4,91.9,89.9,75.9,76.6,69.1,92
"2011:Q1","Black",3.8,4.4,5.3,6.5,1.1,7.4,1.8,2.8,7.3,6.2,12.6,2.6
"2011:Q1","Hispanic",1.9,2.6,4.2,6.3,1,3,1.2,1.3,6.2,6.1,7.5,1.4
"2011:Q1","Other",6.1,6.9,8,7.8,6.7,7.1,5.1,6,10.6,11,10.7,4
"2011:Q2","White",88.3,86.2,82.7,79,91.4,82.5,91.7,90,75.9,76.6,69.3,92.6
"2011:Q2","Black",3.8,4.4,5.2,6.7,1.2,7.4,1.9,2.8,7.3,6.2,12.7,2.4
"2011:Q2","Hispanic",1.9,2.6,4.2,6.3,1,2.9,1.3,1.2,6.1,6.1,7.4,1.3
"2011:Q2","Other",6.1,6.8,7.9,8,6.4,7.1,5.1,6,10.6,11,10.6,3.8
"2011:Q3","White",88.5,86.3,82.5,79.2,91.9,82.7,92,90.2,75.8,76.6,69.6,91.9
"2011:Q3","Black",3.7,4.4,5.2,6.6,1.3,7.4,2,2.7,7.4,6.3,12.7,2.3
"2011:Q3","Hispanic",1.9,2.7,4.1,6.4,1.1,2.8,1.3,1.4,6.1,6,7.2,1.3
"2011:Q3","Other",5.8,6.7,8.1,7.8,5.7,7.2,4.7,5.7,10.7,11.1,10.6,4.6
"2011:Q4","White",88.2,86.1,81.9,79.2,92,82.7,91.1,90.2,75.8,76.6,69.8,91.6
"2011:Q4","Black",3.7,4.4,5.2,6.6,1.3,7.5,2.1,2.5,7.5,6.4,12.6,2.2
"2011:Q4","Hispanic",1.8,2.5,4.2,6.2,1.1,2.7,1.6,0.9,6,6,7.1,1.2
"2011:Q4","Other",6.2,7,8.6,7.9,5.6,7.2,5.2,6.4,10.7,11.1,10.5,5
"2012:Q1","White",88.1,86.1,81.7,79,91.9,82.7,90.2,90.2,75.9,76.4,70.1,92.5
"2012:Q1","Black",3.8,4.4,5.2,6.8,1.3,7.5,2.1,2.7,7.5,6.4,12.7,2.1
"2012:Q1","Hispanic",1.9,2.6,4.3,6.1,1,2.6,1.8,1.2,5.9,5.9,6.9,1.1
"2012:Q1","Other",6.2,7,8.8,8.1,5.7,7.2,5.8,5.9,10.7,11.3,10.3,4.3
"2012:Q2","White",88.3,86.3,82.2,79.2,92.2,82.8,90.4,90.3,75.8,76.4,70.2,92.3
"2012:Q2","Black",3.8,4.4,5.1,6.7,1.4,7.5,2.2,2.7,7.6,6.4,12.7,1.9
"2012:Q2","Hispanic",1.9,2.5,4.1,6.1,1,2.5,1.8,1.4,5.8,5.9,6.8,1.1
"2012:Q2","Other",6,6.8,8.6,8,5.4,7.2,5.6,5.6,10.8,11.3,10.3,4.6
"2012:Q3","White",88.3,86.3,81.9,79.4,92.2,82.8,89.9,90.6,76,76.4,70.6,93
"2012:Q3","Black",3.7,4.4,5.1,6.7,1.4,7.6,2.3,2.5,7.6,6.5,12.6,1.7
"2012:Q3","Hispanic",1.8,2.4,4.2,5.9,1,2.4,1.9,1.1,5.8,5.9,6.6,1.1
"2012:Q3","Other",6.2,6.9,8.8,8,5.4,7.2,5.9,5.7,10.6,11.2,10.2,4.1
"2012:Q4","White",88.3,86.3,81.8,79.4,92.4,82.9,89.8,90.5,75.7,76.3,70.3,93.2
"2012:Q4","Black",3.7,4.3,5,6.7,1.5,7.5,2.4,2.5,7.7,6.5,12.9,1.7
"2012:Q4","Hispanic",1.8,2.4,4.2,5.9,1,2.3,1.9,1.1,5.7,5.8,6.5,0.9
"2012:Q4","Other",6.2,6.9,9,8,5.1,7.3,5.9,5.9,10.8,11.4,10.3,4.2
"2013:Q1","White",88.1,86.2,81.8,79.4,92.2,82.7,89.5,90.4,76.3,76.6,71.7,93.5
"2013:Q1","Black",3.8,4.4,5,6.7,1.5,7.7,2.5,2.6,7.7,6.7,12.2,1.5
"2013:Q1","Hispanic",1.8,2.4,4.2,5.8,0.9,2.2,2,1.1,5.7,5.8,6.3,1
"2013:Q1","Other",6.4,7,9.1,8.1,5.3,7.4,6,5.9,10.3,10.9,9.8,4
"2013:Q2","White",87.8,86.1,81.7,79.6,92.4,82.6,88.6,90.3,76.3,76.5,71.8,93.6
"2013:Q2","Black",3.8,4.4,4.9,6.7,1.5,7.8,2.5,2.8,7.8,6.8,12.2,1.3
"2013:Q2","Hispanic",1.9,2.5,4.2,5.7,0.9,2.2,2.3,1.4,5.6,5.8,6.2,1.1
"2013:Q2","Other",6.4,7,9.2,8.1,5.2,7.5,6.6,5.6,10.3,10.9,9.8,4
"2013:Q3","White",87.7,86,81.9,80.1,92.4,82.4,87.7,90.2,76.3,76.4,72,94.1
"2013:Q3","Black",3.8,4.4,4.8,6.4,1.5,7.8,2.6,2.7,7.8,6.9,12.2,1.2
"2013:Q3","Hispanic",1.8,2.4,4.1,5.5,0.9,2.1,2.6,1.2,5.6,5.8,6.1,0.9
"2013:Q3","Other",6.6,7.2,9.1,7.9,5.2,7.6,7.2,6,10.3,10.9,9.7,3.8
"2013:Q4","White",87.4,85.7,81.9,80.2,92.2,81.9,87.4,89.5,76.2,76.3,71.1,94.5
"2013:Q4","Black",3.9,4.5,4.9,6.5,1.5,8,2.6,2.9,7.9,6.9,12.6,1.4
"2013:Q4","Hispanic",1.9,2.4,4.2,5.4,1,2.3,2.7,1.1,5.7,5.8,6.3,1.2
"2013:Q4","Other",6.8,7.3,9.1,7.9,5.3,7.9,7.3,6.5,10.2,10.9,9.9,2.9
"2014:Q1","White",87.1,85.5,81.6,79.8,92.1,81.6,87.5,89,75.9,76.1,70.6,93.8
"2014:Q1","Black",3.9,4.5,5,6.7,1.5,8,2.6,3.1,8,6.9,12.8,1.5
"2014:Q1","Hispanic",2.1,2.6,4.3,5.5,1.1,2.5,2.7,1.5,5.8,5.9,6.5,1.2
"2014:Q1","Other",6.9,7.4,9.1,8,5.4,8,7.2,6.5,10.4,11.1,10,3.5
"2014:Q2","White",86.9,85.2,81.2,79.7,92,81.3,87.1,88.5,75.5,75.9,69.6,93.4
"2014:Q2","Black",4,4.6,5.1,6.8,1.4,8,2.6,3.2,8.1,6.9,13.3,1.6
"2014:Q2","Hispanic",2.2,2.7,4.4,5.5,1.1,2.6,2.8,1.5,5.8,5.9,6.8,1.3
"2014:Q2","Other",7,7.5,9.3,8,5.5,8.1,7.5,6.7,10.5,11.2,10.3,3.7
"2014:Q3","White",86.7,85,80.8,79.3,92,81,87.5,88.1,75,75.7,68.9,91.6
"2014:Q3","Black",4.1,4.6,5.2,7.1,1.4,8,2.6,3.4,8.2,6.9,13.6,1.5
"2014:Q3","Hispanic",2.3,2.8,4.5,5.7,1.2,2.8,2.7,1.9,6,6,7,1.4
"2014:Q3","Other",7,7.5,9.5,8,5.3,8.2,7.2,6.6,10.8,11.3,10.5,5.5
"2014:Q4","White",86.4,84.8,80.5,78.9,92,80.7,87.3,87.6,74.5,75.6,68.1,90.5
"2014:Q4","Black",4.1,4.7,5.3,7.3,1.4,8.1,2.5,3.4,8.4,7,13.9,1.6
"2014:Q4","Hispanic",2.4,2.9,4.6,5.7,1.3,2.9,2.8,1.7,6.1,6.1,7.2,1.5
"2014:Q4","Other",7.2,7.7,9.6,8.1,5.3,8.3,7.4,7.2,11,11.4,10.8,6.5
"2015:Q1","White",86.1,84.5,80.3,78.5,91.9,80.4,86.7,87.1,74.3,75.4,67.9,89.3
"2015:Q1","Black",4.1,4.7,5.4,7.5,1.4,8.1,2.5,3.6,8.4,7,14,1.7
"2015:Q1","Hispanic",2.5,3,4.7,5.8,1.4,3.1,3,2,6.2,6.1,7.4,1.6
"2015:Q1","Other",7.3,7.8,9.6,8.2,5.3,8.4,7.9,7.2,11.1,11.5,10.7,7.4
"2015:Q2","White",85.9,84.2,79.9,78.1,91.9,80.2,86.9,86.7,74,75.3,67.3,88.5
"2015:Q2","Black",4.2,4.8,5.5,7.7,1.4,8.1,2.5,3.8,8.5,7,14.2,1.8
"2015:Q2","Hispanic",2.7,3.2,4.8,6,1.5,3.2,2.9,2.3,6.3,6.2,7.6,1.8
"2015:Q2","Other",7.3,7.8,9.8,8.2,5.3,8.6,7.7,7.2,11.1,11.5,10.9,7.9
"2015:Q3","White",85.8,84.1,79.9,77.9,92.1,80,87.1,86.4,73.5,75.1,66.8,86
"2015:Q3","Black",4.2,4.8,5.5,7.8,1.4,8,2.5,3.9,8.7,7.1,14.4,1.8
"2015:Q3","Hispanic",2.8,3.3,4.8,6.2,1.6,3.3,2.8,2.5,6.5,6.3,7.7,2
"2015:Q3","Other",7.2,7.8,9.7,8.1,4.9,8.7,7.6,7.2,11.4,11.6,11.1,10.2
"2015:Q4","White",85.7,84,80,78.1,92,79.7,87.4,85.8,73.3,74.8,66.6,84.6
"2015:Q4","Black",4.2,4.8,5.5,7.8,1.4,8,2.5,3.9,8.7,7.1,14.5,2.2
"2015:Q4","Hispanic",2.8,3.3,4.9,6.1,1.7,3.5,2.8,2.3,6.6,6.4,7.9,2.3
"2015:Q4","Other",7.3,7.9,9.6,8,5,8.8,7.3,8,11.5,11.7,11,11
"2016:Q1","White",85.6,83.9,79.7,77.7,92,79.5,88.7,85.5,73,74.7,66.4,82.8
"2016:Q1","Black",4.3,4.9,5.6,8,1.4,8,2.5,4,8.7,7.1,14.5,2.3
"2016:Q1","Hispanic",2.9,3.4,4.9,6.3,1.7,3.6,2.4,2.6,6.7,6.5,8,2.5
"2016:Q1","Other",7.3,7.8,9.7,8.1,4.9,8.9,6.5,7.8,11.6,11.7,11,12.3
"2016:Q2","White",85.4,83.7,79.1,77.1,91.9,79.2,89.2,85.2,72.7,74.5,65.9,82.1
"2016:Q2","Black",4.3,4.9,5.7,8.3,1.3,8,2.4,4.2,8.9,7.2,14.7,2.4
"2016:Q2","Hispanic",3,3.5,5.1,6.4,1.8,3.7,2.1,2.9,6.8,6.6,8.2,2.7
"2016:Q2","Other",7.3,7.9,10,8.2,5,9,6.2,7.7,11.6,11.7,11.2,12.7
"2016:Q3","White",85.3,83.6,79.3,77.5,91.9,79,89.1,84.7,72.5,74.3,65.6,81.8
"2016:Q3","Black",4.3,4.9,5.7,8.1,1.3,8,2.4,4.3,8.9,7.2,14.8,2.5
"2016:Q3","Hispanic",3,3.5,5.1,6.3,1.8,3.9,2.1,2.9,6.9,6.7,8.3,2.8
"2016:Q3","Other",7.4,8,9.9,8,5,9.1,6.4,8,11.7,11.8,11.3,12.9
"2016:Q4","White",85.3,83.5,79.4,77.8,91.6,78.9,89.2,84.4,72.3,74.2,65.4,81.9
"2016:Q4","Black",4.2,4.9,5.6,7.9,1.3,8.1,2.3,4.2,9,7.2,14.8,2.4
"2016:Q4","Hispanic",2.9,3.4,5,6.3,1.7,3.9,2,2.6,6.9,6.7,8.3,2.8
"2016:Q4","Other",7.6,8.2,9.9,8,5.3,9.1,6.6,8.7,11.9,12,11.5,12.9
"2017:Q1","White",85.2,83.5,79.4,77.7,91.3,78.9,89.1,84.4,72.2,74,65.5,82.8
"2017:Q1","Black",4.3,4.9,5.6,7.9,1.3,8.2,2.3,4.3,8.9,7.2,14.7,2.2
"2017:Q1","Hispanic",2.8,3.4,5,6.3,1.6,3.9,1.9,2.7,6.9,6.7,8.1,2.8
"2017:Q1","Other",7.7,8.3,10.1,8.1,5.8,9,6.7,8.6,12,12.2,11.6,12.2
"2017:Q2","White",85,83.3,78.8,77.9,91.1,78.9,88.5,84.4,72.1,73.8,65.3,83.5
"2017:Q2","Black",4.2,4.8,5.6,7.7,1.3,8.2,2.3,4.3,8.9,7.2,14.7,2.3
"2017:Q2","Hispanic",2.8,3.3,5,6.3,1.4,3.8,2,2.6,6.8,6.7,8.1,2.9
"2017:Q2","Other",8,8.5,10.5,8.1,6.2,9,7.2,8.7,12.2,12.4,11.8,11.3
"2017:Q3","White",84.9,83.2,78.7,78.2,90.8,78.9,88.2,84.3,72,73.6,65.3,84.2
"2017:Q3","Black",4.2,4.8,5.6,7.6,1.2,8.3,2.2,4.3,8.9,7.1,14.7,2.1
"2017:Q3","Hispanic",2.8,3.3,5,6.2,1.3,3.8,2.1,2.5,6.8,6.7,8,2.8
"2017:Q3","Other",8.1,8.7,10.7,8,6.6,9,7.5,8.9,12.3,12.6,12,10.8
"2017:Q4","White",84.8,83.2,78.8,78.5,90.6,78.8,87.6,84.3,71.9,73.5,65.1,85.8
"2017:Q4","Black",4.2,4.8,5.5,7.3,1.2,8.4,2.2,4.2,8.8,7.1,14.7,2.1
"2017:Q4","Hispanic",2.6,3.2,5,6.1,1.2,3.8,2.1,2.3,6.8,6.7,7.9,2.8
"2017:Q4","Other",8.4,8.9,10.7,8,7.1,9,8,9.2,12.4,12.7,12.2,9.3
"2018:Q1","White",84.7,83.1,78.4,78.4,90.4,78.8,87.9,84.4,71.9,73.3,65.3,86.4
"2018:Q1","Black",4.2,4.8,5.5,7.3,1.2,8.4,2.2,4.2,8.8,7.1,14.6,2
"2018:Q1","Hispanic",2.7,3.2,5,6.2,1.1,3.8,2,2.4,6.8,6.7,7.8,2.9
"2018:Q1","Other",8.5,9,11.1,8.1,7.3,9,7.9,9,12.6,13,12.3,8.6
"2018:Q2","White",84.5,82.9,78,78.5,90.2,78.8,87.2,84.4,71.7,73.1,65.1,86.5
"2018:Q2","Black",4.2,4.7,5.5,7.2,1.2,8.5,2.2,4.2,8.8,7,14.6,2.2
"2018:Q2","Hispanic",2.6,3.2,5,6.2,1,3.8,2.1,2.3,6.8,6.7,7.8,3.1
"2018:Q2","Other",8.7,9.2,11.5,8.1,7.7,9,8.6,9.1,12.7,13.2,12.5,8.3
"2018:Q3","White",84.5,82.9,77.9,78.7,89.9,78.7,87.7,84.5,71.6,73,65,87.3
"2018:Q3","Black",4.2,4.7,5.5,7,1.2,8.6,2.2,4.1,8.8,7,14.5,2
"2018:Q3","Hispanic",2.5,3.1,5,6.1,0.9,3.8,1.9,2.2,6.8,6.7,7.7,3
"2018:Q3","Other",8.8,9.3,11.6,8.1,8,8.9,8.3,9.2,12.9,13.3,12.7,7.7
"2018:Q4","White",84.5,82.8,78.2,78.4,89.8,79,87.8,84.6,71.4,72.8,64.9,86.6
"2018:Q4","Black",4.1,4.7,5.4,7,1.2,8.3,2.1,3.9,8.8,7,14.5,2.1
"2018:Q4","Hispanic",2.6,3.1,4.9,6.5,0.9,3.7,1.8,2.2,6.8,6.7,7.7,3.4
"2018:Q4","Other",8.8,9.4,11.6,8,8.1,8.9,8.3,9.2,13,13.5,12.9,7.8
"2019:Q1","White",84.3,82.7,77.9,78.3,89.5,78.8,87.2,84.5,71.4,72.7,65.1,87.6
"2019:Q1","Black",4.1,4.7,5.4,7.1,1.2,8.6,2.1,3.9,8.7,7,14.4,1.9
"2019:Q1","Hispanic",2.5,3,4.9,6.4,0.7,3.7,1.8,2,6.7,6.7,7.6,3.2
"2019:Q1","Other",9.1,9.6,11.8,8.3,8.6,8.9,8.8,9.5,13.1,13.6,13,7.3
"2019:Q2","White",84.1,82.5,77.3,78.2,89.3,78.8,86.5,84.7,71.4,72.6,65,88.2
